id,test_prefix,test_name,focal_method,docstring
coll_3_2,"    @Test
    public void max_2_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());

        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::max_2_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_3_3,"    @Test
    public void max_3_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());


        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::max_3_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_3_4,"    @Test
    public void max_4_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());


        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::max_4_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_4_1,"    @Test
    public void min_1_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());

        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::min_1_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_4_2,"    @Test
    public void min_2_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());

        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::min_2_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_4_3,"    @Test
    public void min_3_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());


        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::min_3_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_4_4,"    @Test
    public void min_4_oe() {
        final Comparator<Integer> reversed =
                ComparatorUtils.reversedComparator(ComparatorUtils.<Integer>naturalComparator());


        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::min_4_oe,"@SuppressWarnings(""unchecked"")
    public static <E extends Comparable<? super E>> Comparator<E> naturalComparator() {
        return NATURAL_COMPARATOR;
    }","/**
     * Gets a comparator that uses the natural order of the objects.
     *
     * @param <E>  the object type to compare
     * @return  a comparator which uses natural order
     */"
coll_5_1,"    @Test
    public void nullLowComparator_1_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullLowComparator(null);
        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::nullLowComparator_1_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_5_2,"    @Test
    public void nullLowComparator_2_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullLowComparator(null);
        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::nullLowComparator_2_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_5_3,"    @Test
    public void nullLowComparator_3_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullLowComparator(null);
        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::nullLowComparator_3_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_6_1,"    @Test
    public void nullHighComparator_1_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullHighComparator(null);
        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::nullHighComparator_1_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_6_2,"    @Test
    public void nullHighComparator_2_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullHighComparator(null);
        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::nullHighComparator_2_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_6_3,"    @Test
    public void nullHighComparator_3_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullHighComparator(null);
        <ASSERTION_HOLE>;
    }",ComparatorUtilsTest::nullHighComparator_3_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_7_1,"    @Test
    public void difference_1_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::difference_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_7_2,"    @Test
    public void difference_2_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::difference_2_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_7_3,"    @Test
    public void difference_3_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::difference_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_7_4,"    @Test
    public void difference_4_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        for (final Integer i : setB) {
            <ASSERTION_HOLE>;
    }
    }",SetUtilsTest::difference_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_7_5,"    @Test
    public void difference_5_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        for (final Integer i : setB) {
        }

        final Set<Integer> set2 = SetUtils.difference(setA, SetUtils.<Integer>emptySet());
        <ASSERTION_HOLE>;
    }",SetUtilsTest::difference_5_oe,"public static <E> Set<E> emptySet() {
        return Collections.<E>emptySet();
    }","/**
     * Get a typed empty unmodifiable Set.
     * @param <E> the element type
     * @return an empty Set
     */"
coll_8_1,"    @Test
    public void disjunction_1_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_8_2,"    @Test
    public void disjunction_2_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_2_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_3,"    @Test
    public void disjunction_3_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_4,"    @Test
    public void disjunction_4_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_5,"    @Test
    public void disjunction_5_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_5_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_6,"    @Test
    public void disjunction_6_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_6_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_7,"    @Test
    public void disjunction_7_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_7_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_8,"    @Test
    public void disjunction_8_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_8_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_9,"    @Test
    public void disjunction_9_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);

        final Set<Integer> set2 = SetUtils.disjunction(setA, SetUtils.<Integer>emptySet());
        <ASSERTION_HOLE>;
    }",SetUtilsTest::disjunction_9_oe,"public static <E> Set<E> emptySet() {
        return Collections.<E>emptySet();
    }","/**
     * Get a typed empty unmodifiable Set.
     * @param <E> the element type
     * @return an empty Set
     */"
coll_9_1,"    @Test
    public void intersection_1_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_9_2,"    @Test
    public void intersection_2_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_2_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_3,"    @Test
    public void intersection_3_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_4,"    @Test
    public void intersection_4_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_5,"    @Test
    public void intersection_5_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_5_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_6,"    @Test
    public void intersection_6_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_6_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_7,"    @Test
    public void intersection_7_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_7_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_8,"    @Test
    public void intersection_8_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_8_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_9,"    @Test
    public void intersection_9_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);

        final Set<Integer> set2 = SetUtils.intersection(setA, SetUtils.<Integer>emptySet());
        <ASSERTION_HOLE>;
    }",SetUtilsTest::intersection_9_oe,"public static <E> Set<E> emptySet() {
        return Collections.<E>emptySet();
    }","/**
     * Get a typed empty unmodifiable Set.
     * @param <E> the element type
     * @return an empty Set
     */"
coll_10_1,"    @Test
    public void testEmptyIfNull_1_oe() {
        boolean a = SetUtils.emptyIfNull(null).isEmpty();
        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEmptyIfNull_1_oe,"@Override
            public boolean isEmpty() {
                return aMinusB.isEmpty() && bMinusA.isEmpty();
            }",
coll_10_2,"    @Test
    public void testEmptyIfNull_2_oe() {

        final Set<Long> set = new HashSet<>();
        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEmptyIfNull_2_oe,"public static <T> Set<T> emptyIfNull(final Set<T> set) {
        return set == null ? Collections.<T>emptySet() : set;
    }","/**
     * Returns an immutable empty set if the argument is <code>null</code>,
     * or the argument itself otherwise.
     *
     * @param <T> the element type
     * @param set the set, possibly <code>null</code>
     * @return an empty set if the argument is <code>null</code>
     */"
coll_11_1,"    @Test
    public void testEquals_1_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEquals_1_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_11_2,"    @Test
    public void testEquals_2_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEquals_2_oe,"public static boolean isEqualSet(final Collection<?> set1, final Collection<?> set2) {
        if (set1 == set2) {
            return true;
        }
        if (set1 == null || set2 == null || set1.size() != set2.size()) {
            return false;
        }

        return set1.containsAll(set2);
    }","/**
     * Tests two sets for equality as per the <code>equals()</code> contract
     * in {@link java.util.Set#equals(java.lang.Object)}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     * <p>
     * The relevant text (slightly paraphrased as this is a static method) is:
     * <blockquote>
     * <p>Two sets are considered equal if they have
     * the same size, and every member of the first set is contained in
     * the second. This ensures that the {@code equals} method works
     * properly across different implementations of the {@code Set}
     * interface.</p>
     *
     * <p>
     * This implementation first checks if the two sets are the same object:
     * if so it returns {@code true}.  Then, it checks if the two sets are
     * identical in size; if not, it returns false. If so, it returns
     * {@code a.containsAll((Collection) b)}.</p>
     * </blockquote>
     *
     * @see java.util.Set
     * @param set1  the first set, may be null
     * @param set2  the second set, may be null
     * @return whether the sets are equal by value comparison
     */"
coll_11_3,"    @Test
    public void testEquals_3_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        a.clear();
        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEquals_3_oe,"public static boolean isEqualSet(final Collection<?> set1, final Collection<?> set2) {
        if (set1 == set2) {
            return true;
        }
        if (set1 == null || set2 == null || set1.size() != set2.size()) {
            return false;
        }

        return set1.containsAll(set2);
    }","/**
     * Tests two sets for equality as per the <code>equals()</code> contract
     * in {@link java.util.Set#equals(java.lang.Object)}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     * <p>
     * The relevant text (slightly paraphrased as this is a static method) is:
     * <blockquote>
     * <p>Two sets are considered equal if they have
     * the same size, and every member of the first set is contained in
     * the second. This ensures that the {@code equals} method works
     * properly across different implementations of the {@code Set}
     * interface.</p>
     *
     * <p>
     * This implementation first checks if the two sets are the same object:
     * if so it returns {@code true}.  Then, it checks if the two sets are
     * identical in size; if not, it returns false. If so, it returns
     * {@code a.containsAll((Collection) b)}.</p>
     * </blockquote>
     *
     * @see java.util.Set
     * @param set1  the first set, may be null
     * @param set2  the second set, may be null
     * @return whether the sets are equal by value comparison
     */"
coll_11_4,"    @Test
    public void testEquals_4_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        a.clear();
        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEquals_4_oe,"public static boolean isEqualSet(final Collection<?> set1, final Collection<?> set2) {
        if (set1 == set2) {
            return true;
        }
        if (set1 == null || set2 == null || set1.size() != set2.size()) {
            return false;
        }

        return set1.containsAll(set2);
    }","/**
     * Tests two sets for equality as per the <code>equals()</code> contract
     * in {@link java.util.Set#equals(java.lang.Object)}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     * <p>
     * The relevant text (slightly paraphrased as this is a static method) is:
     * <blockquote>
     * <p>Two sets are considered equal if they have
     * the same size, and every member of the first set is contained in
     * the second. This ensures that the {@code equals} method works
     * properly across different implementations of the {@code Set}
     * interface.</p>
     *
     * <p>
     * This implementation first checks if the two sets are the same object:
     * if so it returns {@code true}.  Then, it checks if the two sets are
     * identical in size; if not, it returns false. If so, it returns
     * {@code a.containsAll((Collection) b)}.</p>
     * </blockquote>
     *
     * @see java.util.Set
     * @param set1  the first set, may be null
     * @param set2  the second set, may be null
     * @return whether the sets are equal by value comparison
     */"
coll_11_5,"    @Test
    public void testEquals_5_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        a.clear();
        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEquals_5_oe,"public static boolean isEqualSet(final Collection<?> set1, final Collection<?> set2) {
        if (set1 == set2) {
            return true;
        }
        if (set1 == null || set2 == null || set1.size() != set2.size()) {
            return false;
        }

        return set1.containsAll(set2);
    }","/**
     * Tests two sets for equality as per the <code>equals()</code> contract
     * in {@link java.util.Set#equals(java.lang.Object)}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     * <p>
     * The relevant text (slightly paraphrased as this is a static method) is:
     * <blockquote>
     * <p>Two sets are considered equal if they have
     * the same size, and every member of the first set is contained in
     * the second. This ensures that the {@code equals} method works
     * properly across different implementations of the {@code Set}
     * interface.</p>
     *
     * <p>
     * This implementation first checks if the two sets are the same object:
     * if so it returns {@code true}.  Then, it checks if the two sets are
     * identical in size; if not, it returns false. If so, it returns
     * {@code a.containsAll((Collection) b)}.</p>
     * </blockquote>
     *
     * @see java.util.Set
     * @param set1  the first set, may be null
     * @param set2  the second set, may be null
     * @return whether the sets are equal by value comparison
     */"
coll_11_6,"    @Test
    public void testEquals_6_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        a.clear();
        <ASSERTION_HOLE>;
    }",SetUtilsTest::testEquals_6_oe,"public static boolean isEqualSet(final Collection<?> set1, final Collection<?> set2) {
        if (set1 == set2) {
            return true;
        }
        if (set1 == null || set2 == null || set1.size() != set2.size()) {
            return false;
        }

        return set1.containsAll(set2);
    }","/**
     * Tests two sets for equality as per the <code>equals()</code> contract
     * in {@link java.util.Set#equals(java.lang.Object)}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     * <p>
     * The relevant text (slightly paraphrased as this is a static method) is:
     * <blockquote>
     * <p>Two sets are considered equal if they have
     * the same size, and every member of the first set is contained in
     * the second. This ensures that the {@code equals} method works
     * properly across different implementations of the {@code Set}
     * interface.</p>
     *
     * <p>
     * This implementation first checks if the two sets are the same object:
     * if so it returns {@code true}.  Then, it checks if the two sets are
     * identical in size; if not, it returns false. If so, it returns
     * {@code a.containsAll((Collection) b)}.</p>
     * </blockquote>
     *
     * @see java.util.Set
     * @param set1  the first set, may be null
     * @param set2  the second set, may be null
     * @return whether the sets are equal by value comparison
     */"
coll_12_1,"    @Test
    public void testHashCode_1_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        <ASSERTION_HOLE>;
    }",SetUtilsTest::testHashCode_1_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_12_2,"    @Test
    public void testHashCode_2_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        <ASSERTION_HOLE>;
    }",SetUtilsTest::testHashCode_2_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_12_3,"    @Test
    public void testHashCode_3_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        <ASSERTION_HOLE>;
    }",SetUtilsTest::testHashCode_3_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
