id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
coll_39_9,"    @Test
    @SuppressWarnings(""boxing"") // OK in test code
    public void testPartition_9_oe() {
        final List<Integer> strings = new ArrayList<>();
        for (int i = 0; i <= 6; i++) {
            strings.add(i);
        }

        final List<List<Integer>> partition = ListUtils.partition(strings, 3);


        try {
            ListUtils.partition(null, 3);
        } catch (final NullPointerException e) {}

        try {
            ListUtils.partition(strings, 0);
        } catch (final IllegalArgumentException e) {}

        try {
            ListUtils.partition(strings, -10);
        } catch (final IllegalArgumentException e) {}

        final List<List<Integer>> partitionMax = ListUtils.partition(strings, Integer.MAX_VALUE);
        assertEquals(strings, partitionMax.get(0));
    }",ListUtilsTest::testPartition_9_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_43_4,"    @Test
    public void testLazyMapFactory_4_oe() {
        final Factory<Integer> factory = FactoryUtils.constantFactory(Integer.valueOf(5));
        Map<Object, Object> map = MapUtils.lazyMap(new HashMap<>(), factory);
        try {
            map = MapUtils.lazyMap(new HashMap<>(), (Factory<Object>) null);
        } catch (final NullPointerException e) {
        }
        try {
            map = MapUtils.lazyMap((Map<Object, Object>) null, factory);
        } catch (final NullPointerException e) {
        }
        final Transformer<Object, Integer> transformer = TransformerUtils.asTransformer(factory);
        map = MapUtils.lazyMap(new HashMap<>(), transformer);
        assertTrue(map instanceof LazyMap);
    }",MapUtilsTest::testLazyMapFactory_4_oe,org.apache.commons.collections4.MapUtils,"lazyMap(final Map<K, V> map, final Factory<? extends V> factory)","/**
     * Returns a ""lazy"" map whose values will be created on demand.
     * <p>
     * When the key passed to the returned map's {@link Map#get(Object)}
     * method is not present in the map, then the factory will be used
     * to create a new object and that object will become the value
     * associated with that key.
     * <p>
     * For instance:
     * <pre>
     * Factory factory = new Factory() {
     *     public Object create() {
     *         return new Date();
     *     }
     * }
     * Map lazyMap = MapUtils.lazyMap(new HashMap(), factory);
     * Object obj = lazyMap.get(""test"");
     * </pre>
     *
     * After the above code is executed, <code>obj</code> will contain
     * a new <code>Date</code> instance.  Furthermore, that <code>Date</code>
     * instance is the value for the <code>""test""</code> key in the map.
     *
     * @param <K>  the key type
     * @param <V>  the value type
     * @param map  the map to make lazy, must not be null
     * @param factory  the factory for creating new objects, must not be null
     * @return a lazy map backed by the given map
     * @throws NullPointerException  if the Map or Factory is null
     */","public static <K, V> IterableMap<K, V> lazyMap(final Map<K, V> map, final Factory<? extends V> factory) {
        return LazyMap.lazyMap(map, factory);
    }"
coll_46_3,"    @Test
    public void testPutAll_Map_array_3_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);
        assertEquals(0, test.size());
    }",MapUtilsTest::testPutAll_Map_array_3_oe,org.apache.commons.collections4.IterableUtils,size(final Iterable<?> iterable),"/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */","public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }"
coll_46_4,"    @Test
    public void testPutAll_Map_array_4_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(true, test.containsKey(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_4_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_5,"    @Test
    public void testPutAll_Map_array_5_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(""#FF0000"", test.get(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_5_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_46_6,"    @Test
    public void testPutAll_Map_array_6_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(true, test.containsKey(""GREEN""));
    }",MapUtilsTest::testPutAll_Map_array_6_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_7,"    @Test
    public void testPutAll_Map_array_7_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(""#00FF00"", test.get(""GREEN""));
    }",MapUtilsTest::testPutAll_Map_array_7_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_46_8,"    @Test
    public void testPutAll_Map_array_8_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(true, test.containsKey(""BLUE""));
    }",MapUtilsTest::testPutAll_Map_array_8_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_9,"    @Test
    public void testPutAll_Map_array_9_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(""#0000FF"", test.get(""BLUE""));
    }",MapUtilsTest::testPutAll_Map_array_9_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_46_10,"    @Test
    public void testPutAll_Map_array_10_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });
        assertEquals(3, test.size());
    }",MapUtilsTest::testPutAll_Map_array_10_oe,org.apache.commons.collections4.IterableUtils,size(final Iterable<?> iterable),"/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */","public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }"
coll_46_14,"    @Test
    public void testPutAll_Map_array_14_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });
        assertEquals(true, test.containsKey(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_14_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
