id,test_prefix,test_name,focal_method,docstring
coll_5_2,"    @Test
    public void nullLowComparator_2_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullLowComparator(null);
        assertEquals(0, comp.compare(1, 1));
    }",ComparatorUtilsTest::nullLowComparator_2_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_5_3,"    @Test
    public void nullLowComparator_3_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullLowComparator(null);
        assertEquals(0, comp.compare(1, 1));
    }",ComparatorUtilsTest::nullLowComparator_3_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_6_1,"    @Test
    public void nullHighComparator_1_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullHighComparator(null);
        assertEquals(0, comp.compare(1, 1));
    }",ComparatorUtilsTest::nullHighComparator_1_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_6_2,"    @Test
    public void nullHighComparator_2_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullHighComparator(null);
        assertEquals(0, comp.compare(1, 1));
    }",ComparatorUtilsTest::nullHighComparator_2_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_6_3,"    @Test
    public void nullHighComparator_3_oe() {
        final Comparator<Integer> comp = ComparatorUtils.nullHighComparator(null);
        assertEquals(0, comp.compare(1, 1));
    }",ComparatorUtilsTest::nullHighComparator_3_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public int compare(final K o1, final K o2) {
        if (o1 == null) {
            return o2 == null ? 0 : -1;
        } else if (o2 == null) {
            return 1;
        }

        return ((Comparable<K>) o1).compareTo(o2);
    }",
coll_7_1,"    @Test
    public void difference_1_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        assertEquals(0, set.size());
    }",SetUtilsTest::difference_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_7_2,"    @Test
    public void difference_2_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::difference_2_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_7_3,"    @Test
    public void difference_3_oe() {
        final SetView<Integer> set = SetUtils.difference(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::difference_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_1,"    @Test
    public void disjunction_1_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(0, set.size());
    }",SetUtilsTest::disjunction_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_8_2,"    @Test
    public void disjunction_2_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_2_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_3,"    @Test
    public void disjunction_3_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_4,"    @Test
    public void disjunction_4_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_5,"    @Test
    public void disjunction_5_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_5_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_6,"    @Test
    public void disjunction_6_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_6_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_7,"    @Test
    public void disjunction_7_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_7_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_8_8,"    @Test
    public void disjunction_8_oe() {
        final SetView<Integer> set = SetUtils.disjunction(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::disjunction_8_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_1,"    @Test
    public void intersection_1_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(0, set.size());
    }",SetUtilsTest::intersection_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_9_2,"    @Test
    public void intersection_2_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_2_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_3,"    @Test
    public void intersection_3_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_4,"    @Test
    public void intersection_4_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_5,"    @Test
    public void intersection_5_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_5_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_6,"    @Test
    public void intersection_6_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_6_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_7,"    @Test
    public void intersection_7_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_7_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_9_8,"    @Test
    public void intersection_8_oe() {
        final SetView<Integer> set = SetUtils.intersection(setA, setB);
        assertEquals(true, set.contains(1));
    }",SetUtilsTest::intersection_8_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_10_1,"    @Test
    public void testEmptyIfNull_1_oe() {
        boolean a = SetUtils.emptyIfNull(null).isEmpty();
        assertEquals(true, a);
    }",SetUtilsTest::testEmptyIfNull_1_oe,"@Override
            public boolean isEmpty() {
                return aMinusB.isEmpty() && bMinusA.isEmpty();
            }",
coll_10_2,"    @Test
    public void testEmptyIfNull_2_oe() {

        final Set<Long> set = new HashSet<>();
        assertEquals(true, emptyIfNull(set).isEmpty());
    }",SetUtilsTest::testEmptyIfNull_2_oe,"public static <T> Set<T> emptyIfNull(final Set<T> set) {
        return set == null ? Collections.<T>emptySet() : set;
    }","/**
     * Returns an immutable empty set if the argument is <code>null</code>,
     * or the argument itself otherwise.
     *
     * @param <T> the element type
     * @param set the set, possibly <code>null</code>
     * @return an empty set if the argument is <code>null</code>
     */"
coll_11_1,"    @Test
    public void testEquals_1_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        assertEquals(true, a.equals(b));
    }",SetUtilsTest::testEquals_1_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_12_1,"    @Test
    public void testHashCode_1_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        assertEquals(true, a.equals(b));
    }",SetUtilsTest::testHashCode_1_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_12_2,"    @Test
    public void testHashCode_2_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        assertEquals(true, a.equals(b));
    }",SetUtilsTest::testHashCode_2_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_12_3,"    @Test
    public void testHashCode_3_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        assertEquals(true, a.equals(b));
    }",SetUtilsTest::testHashCode_3_oe,"public List<E> asList() {
        return UnmodifiableList.unmodifiableList(setOrder);
    }","/**
     * Gets an unmodifiable view of the order of the Set.
     *
     * @return an unmodifiable list view
     */"
coll_12_4,"    @Test
    public void testHashCode_4_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        assertEquals(0, HashCodeForSet.hashCodeForSet(null));
    }",SetUtilsTest::testHashCode_4_oe,"public static <T> int hashCodeForSet(final Collection<T> set) {
        if (set == null) {
            return 0;
        }

        int hashCode = 0;
        for (final T obj : set) {
            if (obj != null) {
                hashCode += obj.hashCode();
            }
        }
        return hashCode;
    }","/**
     * Generates a hash code using the algorithm specified in
     * {@link java.util.Set#hashCode()}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     *
     * @param <T> the element type
     * @see java.util.Set#hashCode()
     * @param set  the set to calculate the hash code for, may be null
     * @return the hash code
     */"
coll_12_5,"    @Test
    public void testHashCode_5_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        a.clear();
        assertEquals(0, HashCodeForSet.hashCodeForSet(a));
    }",SetUtilsTest::testHashCode_5_oe,"public static <T> int hashCodeForSet(final Collection<T> set) {
        if (set == null) {
            return 0;
        }

        int hashCode = 0;
        for (final T obj : set) {
            if (obj != null) {
                hashCode += obj.hashCode();
            }
        }
        return hashCode;
    }","/**
     * Generates a hash code using the algorithm specified in
     * {@link java.util.Set#hashCode()}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     *
     * @param <T> the element type
     * @see java.util.Set#hashCode()
     * @param set  the set to calculate the hash code for, may be null
     * @return the hash code
     */"
coll_12_6,"    @Test
    public void testHashCode_6_oe() {
        final Collection<String> data = Arrays.asList(""a"", ""b"", ""c"");

        final Set<String> a = new HashSet<>(data);
        final Set<String> b = new HashSet<>(data);

        a.clear();
        assertEquals(0, HashCodeForSet.hashCodeForSet(a));
    }",SetUtilsTest::testHashCode_6_oe,"public static <T> int hashCodeForSet(final Collection<T> set) {
        if (set == null) {
            return 0;
        }

        int hashCode = 0;
        for (final T obj : set) {
            if (obj != null) {
                hashCode += obj.hashCode();
            }
        }
        return hashCode;
    }","/**
     * Generates a hash code using the algorithm specified in
     * {@link java.util.Set#hashCode()}.
     * <p>
     * This method is useful for implementing <code>Set</code> when you cannot
     * extend AbstractSet. The method takes Collection instances to enable other
     * collection types to use the Set implementation algorithm.
     *
     * @param <T> the element type
     * @see java.util.Set#hashCode()
     * @param set  the set to calculate the hash code for, may be null
     * @return the hash code
     */"
coll_13_1,"    @Test
    public void testHashSet_1_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();
        assertEquals(true, set1.isEmpty());
    }",SetUtilsTest::testHashSet_1_oe,"@Override
            public boolean isEmpty() {
                return aMinusB.isEmpty() && bMinusA.isEmpty();
            }",
coll_13_2,"    @Test
    public void testHashSet_2_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);
        assertEquals(4, set2.size());
    }",SetUtilsTest::testHashSet_2_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_13_3,"    @Test
    public void testHashSet_3_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);
        assertEquals(false, set1.contains(set2));
    }",SetUtilsTest::testHashSet_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_13_4,"    @Test
    public void testHashSet_4_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);
        assertEquals(false, set1.contains(set2));
    }",SetUtilsTest::testHashSet_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_13_5,"    @Test
    public void testHashSet_5_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);
        assertEquals(false, set1.contains(set2));
    }",SetUtilsTest::testHashSet_5_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_13_6,"    @Test
    public void testHashSet_6_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.hashSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(4, set2.size());
    }",SetUtilsTest::testHashSet_6_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_13_7,"    @Test
    public void testHashSet_7_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.hashSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(false, set1.contains(set2));
    }",SetUtilsTest::testHashSet_7_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_13_8,"    @Test
    public void testHashSet_8_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.hashSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(false, set1.contains(set2));
    }",SetUtilsTest::testHashSet_8_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_13_9,"    @Test
    public void testHashSet_9_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.hashSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(false, set1.contains(set2));
    }",SetUtilsTest::testHashSet_9_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_13_10,"    @Test
    public void testHashSet_10_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.hashSet(""1"", ""2"", ""2"", ""3"");

        Set<?> set4 = SetUtils.hashSet(null, null);
        assertEquals(4, set3.size());
    }",SetUtilsTest::testHashSet_10_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_13_11,"    @Test
    public void testHashSet_11_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.hashSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.hashSet(""1"", ""2"", ""2"", ""3"");

        Set<?> set4 = SetUtils.hashSet(null, null);
        assertEquals(false, set4.contains(null));
    }",SetUtilsTest::testHashSet_11_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_14_1,"    @Test
    public void testNewIdentityHashSet_1_oe() {
        final Set<String> set = SetUtils.newIdentityHashSet();
        final String a = new String(""a"");
        set.add(a);
        set.add(new String(""b""));
        set.add(a);

        assertEquals(3, set.size());
    }",SetUtilsTest::testNewIdentityHashSet_1_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_14_2,"    @Test
    public void testNewIdentityHashSet_2_oe() {
        final Set<String> set = SetUtils.newIdentityHashSet();
        final String a = new String(""a"");
        set.add(a);
        set.add(new String(""b""));
        set.add(a);


        set.add(new String(""a""));
        assertEquals(4, set.size());
    }",SetUtilsTest::testNewIdentityHashSet_2_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_14_3,"    @Test
    public void testNewIdentityHashSet_3_oe() {
        final Set<String> set = SetUtils.newIdentityHashSet();
        final String a = new String(""a"");
        set.add(a);
        set.add(new String(""b""));
        set.add(a);


        set.add(new String(""a""));

        set.remove(a);
        assertEquals(2, set.size());
    }",SetUtilsTest::testNewIdentityHashSet_3_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_15_1,"    @Test
    public void testpredicatedSet_1_oe() {
        final Predicate<Object> predicate = new Predicate<Object>() {
            @Override
            public boolean evaluate(final Object o) {
                return o instanceof String;
            }
        };
        final Set<Object> set = SetUtils.predicatedSet(new HashSet<>(), predicate);
        assertNotNull(set);
    }",SetUtilsTest::testpredicatedSet_1_oe,"public static <E> Set<E> predicatedSet(final Set<E> set, final Predicate<? super E> predicate) {
        return PredicatedSet.predicatedSet(set, predicate);
    }","/**
     * Returns a predicated (validating) set backed by the given set.
     * <p>
     * Only objects that pass the test in the given predicate can be added to the set.
     * Trying to add an invalid object results in an IllegalArgumentException.
     * It is important not to use the original set after invoking this method,
     * as it is a backdoor for adding invalid objects.
     *
     * @param <E> the element type
     * @param set  the set to predicate, must not be null
     * @param predicate  the predicate for the set, must not be null
     * @return a predicated set backed by the given set
     * @throws NullPointerException if the set or predicate is null
     */"
coll_16_1,"    @Test
    public void testUnmodifiableSet_1_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();
        assertEquals(true, set1.isEmpty());
    }",SetUtilsTest::testUnmodifiableSet_1_oe,"@Override
            public boolean isEmpty() {
                return aMinusB.isEmpty() && bMinusA.isEmpty();
            }",
coll_16_2,"    @Test
    public void testUnmodifiableSet_2_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);
        assertEquals(4, set2.size());
    }",SetUtilsTest::testUnmodifiableSet_2_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_16_3,"    @Test
    public void testUnmodifiableSet_3_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);
        assertEquals(false, set2.containsAll(set1));
    }",SetUtilsTest::testUnmodifiableSet_3_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_16_4,"    @Test
    public void testUnmodifiableSet_4_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);
        assertEquals(false, set2.containsAll(set1));
    }",SetUtilsTest::testUnmodifiableSet_4_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_16_5,"    @Test
    public void testUnmodifiableSet_5_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);
        assertEquals(false, set2.containsAll(set1));
    }",SetUtilsTest::testUnmodifiableSet_5_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_16_6,"    @Test
    public void testUnmodifiableSet_6_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.unmodifiableSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(4, set2.size());
    }",SetUtilsTest::testUnmodifiableSet_6_oe,"@Override
            public int size() {
                return aMinusB.size() + bMinusA.size();
            }",
coll_16_7,"    @Test
    public void testUnmodifiableSet_7_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.unmodifiableSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(false, set2.containsAll(set3));
    }",SetUtilsTest::testUnmodifiableSet_7_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
coll_16_8,"    @Test
    public void testUnmodifiableSet_8_oe()
    {
        Set<?> set1 = SetUtils.unmodifiableSet();

        Set<Integer> set2 = SetUtils.unmodifiableSet(1, 2, 2, 3);

        Set<String> set3 = SetUtils.unmodifiableSet(""1"", ""2"", ""2"", ""3"");
        assertEquals(false, set2.containsAll(set3));
    }",SetUtilsTest::testUnmodifiableSet_8_oe,"@Override
            public boolean contains(final Object o) {
                return a.contains(o) && !b.contains(o);
            }",
