id,test_prefix,test_name,focal_methods,docstrings
commons-jexl3_30,"@Test
    public void test275d_oe() throws Exception {
        final JexlContext ctxt = new MapContext();
        ctxt.set(""out"", System.out);
        final JexlEngine jexl = new JexlBuilder().strict(true).safe(true).create();

        final JexlScript e = jexl.createScript(""{ var xyz = 42 } out.println(xyz)"");
        try {
            final Object o = e.execute(ctxt);
            Assert.assertNull(o);
        } catch (final JexlException.Variable xvar) {
            Assert.fail(""should not have thrown"" + xvar);
        }
    }",Issues200Test::test275d_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_31,"@Test
    public void test278_oe() throws Exception {
        final String[] srcs = new String[]{
            ""return union x143('arg',5,6) "",
            ""return union y143('arg',5,6)   ;"",
            ""return union\n z143('arg',5,6)   ;"",
            ""var f =()->{ return union 143 } foo[0]""
        };
        final Object[] ctls = new Object[]{
            ""42"",""42"",""42"", 42
        };
        final JexlEngine jexl = new JexlBuilder().cache(4).create();
        final JexlContext ctxt = new MapContext();
        final int[] foo = {42};
        ctxt.set(""foo"", foo);
        ctxt.set(""union"", ""42"");
        Object value;
        JexlScript jc;
        for(int i = 0; i < srcs.length; ++i) {
            String src = srcs[i];
            try {
                jc = jexl.createScript(src);
                Assert.fail(""should have failed, "" + (jc != null));
            } catch(final JexlException.Ambiguous xa) {
                final String str = xa.toString();
                Assert.assertTrue(str.contains(""143""));
                src = xa.tryCleanSource(src);
            }
            jc = jexl.createScript(src);
            value = jc.execute(ctxt);
            Assert.assertEquals(src, ctls[i], value);
        }
    }",Issues200Test::test278_oe,"public Boolean contains(final Object container, final Object value) {
        if (value == null && container == null) {
            //if both are null L == R
            return true;
        }
        if (value == null || container == null) {
            // we know both aren't null, therefore L != R
            return false;
        }
        // use arithmetic / pattern matching ?
        if (container instanceof java.util.regex.Pattern) {
            return ((java.util.regex.Pattern) container).matcher(value.toString()).matches();
        }
        if (container instanceof CharSequence) {
            return value.toString().matches(container.toString());
        }
        // try contains on map key
        if (container instanceof Map<?, ?>) {
            if (value instanceof Map<?, ?>) {
                return ((Map<?, ?>) container).keySet().containsAll(((Map<?, ?>) value).keySet());
            }
            return ((Map<?, ?>) container).containsKey(value);
        }
        // try contains on collection
        if (container instanceof Collection<?>) {
            if (value instanceof Collection<?>) {
                return ((Collection<?>) container).containsAll((Collection<?>) value);
            }
            // left in right ? <=> right.contains(left) ?
            return ((Collection<?>) container).contains(value);
        }
        return null;
    }

public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Test if left contains right (right matches/in left).
     * <p>Beware that this method arguments are the opposite of the operator arguments.
     * 'x in y' means 'y contains x'.</p>
     *
     * @param container the container
     * @param value the value
     * @return test result or null if there is no arithmetic solution
     */

/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_32,"@Test
    public void test279_oe() throws Exception {
        final Log logger = null;//LogFactory.getLog(Issues200Test.class);
        Object result;
        JexlScript script;
        final JexlContext ctxt = new Context279();
        final String[] srcs = new String[]{
            ""var z = null; identity(z[0]);"",
             ""var z = null; z.0;"",
             ""var z = null; z.foo();"",
            ""z['y']['z']"",
            ""z.y.any()"",
             ""identity(z.any())"",
             ""z[0]"",
             ""z.0"",
             ""z.foo()"",
             ""z.y[0]"",
             ""z.y[0].foo()"",
             ""z.y.0"",
             ""z.y.foo()"",
             ""var z = { 'y' : [42] }; z.y[1]"",
             ""var z = { 'y' : [42] }; z.y.1"",
             ""var z = { 'y' : [-42] }; z.y[1].foo()"",
             ""var z = { 'y' : [42] }; z.y.1.foo()"",
             ""var z = { 'y' : [null, null] }; z.y[1].foo()"",
             ""var z = { 'y' : [null, null] }; z.y.1.foo()""
        };
        for (int i = 0; i < 2; ++i) {
            for (final boolean strict : new boolean[]{true, false}) {
                final JexlEngine jexl = new JexlBuilder().safe(false).strict(strict).create();
                for (final String src : srcs) {
                    script = jexl.createScript(src);
                    try {
                        result = script.execute(ctxt);
                        if (strict) {
                            if (logger != null) {
                                logger.warn(ctxt.has(""z"") + "": "" + src + "": no fail, "" + result);
                            }
                            Assert.fail(""should have failed: "" + src);
                        }
                        Assert.assertNull(""non-null result ?!"", result);
                    } catch (final JexlException.Variable xvar) {
                        if (logger != null) {
                            logger.warn(ctxt.has(""z"") + "": "" + src + "": fail, "" + xvar);
                        }
                        if (!strict) {
                            Assert.fail(src + "", should not have thrown "" + xvar);
                        } else {
                            Assert.assertTrue(src + "": "" + xvar.toString(), xvar.toString().contains(""z""));
                        }
                    } catch (final JexlException.Property xprop) {
                        if (logger != null) {
                            logger.warn(ctxt.has(""z"") + "": "" + src + "": fail, "" + xprop);
                        }
                        if (!strict) {
                            Assert.fail(src + "", should not have thrown "" + xprop);
                        } else {
                            Assert.assertTrue(src + "": "" + xprop.toString(), xprop.toString().contains(""1""));
                        }
                    }
                }
            }
            ctxt.set(""z.y"", null);
        }
    }",Issues200Test::test279_oe,"@Override
        public boolean has(final String name) {
            return false;
        }

public Boolean contains(final Object container, final Object value) {
        if (value == null && container == null) {
            //if both are null L == R
            return true;
        }
        if (value == null || container == null) {
            // we know both aren't null, therefore L != R
            return false;
        }
        // use arithmetic / pattern matching ?
        if (container instanceof java.util.regex.Pattern) {
            return ((java.util.regex.Pattern) container).matcher(value.toString()).matches();
        }
        if (container instanceof CharSequence) {
            return value.toString().matches(container.toString());
        }
        // try contains on map key
        if (container instanceof Map<?, ?>) {
            if (value instanceof Map<?, ?>) {
                return ((Map<?, ?>) container).keySet().containsAll(((Map<?, ?>) value).keySet());
            }
            return ((Map<?, ?>) container).containsKey(value);
        }
        // try contains on collection
        if (container instanceof Collection<?>) {
            if (value instanceof Collection<?>) {
                return ((Collection<?>) container).containsAll((Collection<?>) value);
            }
            // left in right ? <=> right.contains(left) ?
            return ((Collection<?>) container).contains(value);
        }
        return null;
    }","

/**
     * Test if left contains right (right matches/in left).
     * <p>Beware that this method arguments are the opposite of the operator arguments.
     * 'x in y' means 'y contains x'.</p>
     *
     * @param container the container
     * @param value the value
     * @return test result or null if there is no arithmetic solution
     */"
commons-jexl3_38,"@Test
    public void test287_oe() {
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        final JexlEngine jexl = new JexlBuilder().strict(true).create();
        String src;
        JexlScript script;
        Object result;
        src = ""x = 1; if (false) var x = 2; x"";
        script = jexl.createScript(src);
        result = script.execute(ctxt);
        Assert.assertEquals(1, result);
        src = ""x = 1; if (true) var x = 2; x"";
        script = jexl.createScript(src);
        result = script.execute(ctxt);
        Assert.assertEquals(2, result);
        src = ""x = 1; var x = x + 41; x"";
        script = jexl.createScript(src);
        result = script.execute(ctxt);
        Assert.assertEquals(42, result);
        options.setLexical(false);
        src = ""(x)->{ if (x==1) { var y = 2; } else if (x==2) { var y = 3; }; y }"";
        script = jexl.createScript(src);
        result = script.execute(ctxt, 1);
        Assert.assertEquals(2, result);
        result = script.execute(ctxt, 2);
        Assert.assertEquals(3, result);
        options.setStrict(true);
        try {
            result = script.execute(ctxt, 0);
            Assert.fail(""should have failed!"");
        } catch (final JexlException.Variable xvar) {
            Assert.assertTrue(xvar.getMessage().contains(""y""));
        }
        options.setStrict(false);
        try {
            result = script.execute(ctxt, 0);
        } catch (final JexlException xvar) {
            Assert.fail(""should not have failed!"");
        }
        Assert.assertNull(result);
    }",Issues200Test::test287_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }

@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */

/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */"
commons-jexl3_40,"@Test
    public void test290a_oe() throws Exception {
        Object result;
        JexlScript script;
        final String[] srcs = new String[]{
            ""(x)->{ x.nothing().toString() }"",
            ""(x)->{ x.toString().nothing() }"",
            ""(x)->{ x.nothing().nothing() }"",
        };
        for (final boolean safe : new boolean[]{true, false}) {
            final JexlEngine jexl = new JexlBuilder().safe(safe).strict(true).create();
            for (final String src : srcs) {
                script = jexl.createScript(src);
                try {
                    result = script.execute(null, ""abc"");
                    if (!safe) {
                        Assert.fail(""should have failed: "" + src);
                    } else {
                        Assert.assertNull(""non-null result ?!"", result);
                    }
                } catch (final JexlException.Method xmethod) {
                    if (safe) {
                        Assert.fail(src + "", should not have thrown "" + xmethod);
                    } else {
                        Assert.assertTrue(src + "": "" + xmethod.toString(), xmethod.toString().contains(""nothing""));
                    }
                }
            }
        }
    }",Issues200Test::test290a_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }

public Boolean contains(final Object container, final Object value) {
        if (value == null && container == null) {
            //if both are null L == R
            return true;
        }
        if (value == null || container == null) {
            // we know both aren't null, therefore L != R
            return false;
        }
        // use arithmetic / pattern matching ?
        if (container instanceof java.util.regex.Pattern) {
            return ((java.util.regex.Pattern) container).matcher(value.toString()).matches();
        }
        if (container instanceof CharSequence) {
            return value.toString().matches(container.toString());
        }
        // try contains on map key
        if (container instanceof Map<?, ?>) {
            if (value instanceof Map<?, ?>) {
                return ((Map<?, ?>) container).keySet().containsAll(((Map<?, ?>) value).keySet());
            }
            return ((Map<?, ?>) container).containsKey(value);
        }
        // try contains on collection
        if (container instanceof Collection<?>) {
            if (value instanceof Collection<?>) {
                return ((Collection<?>) container).containsAll((Collection<?>) value);
            }
            // left in right ? <=> right.contains(left) ?
            return ((Collection<?>) container).contains(value);
        }
        return null;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */

/**
     * Test if left contains right (right matches/in left).
     * <p>Beware that this method arguments are the opposite of the operator arguments.
     * 'x in y' means 'y contains x'.</p>
     *
     * @param container the container
     * @param value the value
     * @return test result or null if there is no arithmetic solution
     */"
commons-jexl3_48,"@Test
    public void test106_oe() throws Exception {
        final JexlEvalContext context = new JexlEvalContext();
        final JexlOptions options = context.getEngineOptions();
        options.setStrict(true);
        options.setStrictArithmetic(true);
        context.set(""a"", new BigDecimal(1));
        context.set(""b"", new BigDecimal(3));
        final JexlEngine jexl = new Engine();
        try {
            final Object value = jexl.createExpression(""a / b"").evaluate(context);
            Assert.assertNotNull(value);
        } catch (final JexlException xjexl) {
            Assert.fail(""should not occur"");
        }
        options.setMathContext(MathContext.UNLIMITED);
        options.setMathScale(2);
        try {
            jexl.createExpression(""a / b"").evaluate(context);
            Assert.fail(""should fail"");
        } catch (final JexlException xjexl) {
        }
    }",Issues100Test::test106_oe,"@Override
    public Object evaluate(final JexlContext context) {
        return execute(context);
    }",
commons-jexl3_64,"@Test
    public void test144_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final JexlContext jc = new MapContext();
        JexlScript script;
        Object result;
        script = jexl.createScript(""var total = 10; total('tt')"");
        try {
            result = script.execute(jc);
            Assert.fail(""total() is not solvable"");
        } catch (final JexlException.Method ambiguous) {
            Assert.assertEquals(""total"", ambiguous.getMethod());
        }
    }",Issues100Test::test144_oe,"public String getMethod() {
            final String signature = getMethodSignature();
            final int lparen = signature.indexOf('(');
            return lparen > 0? signature.substring(0, lparen) : signature;
        }","/**
         * @return the method name
         */"
commons-jexl3_65,"@Test
    public void test144a_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final JexlContext jc = new MapContext();
        jc.set(""quuxClass"", Quux144.class);
        final JexlExpression create = jexl.createExpression(""quux = new(quuxClass)"");
        JexlExpression assignArray = jexl.createExpression(""quux.arr = [ 'hello', 'world' ]"");
        final JexlExpression checkArray = jexl.createExpression(""quux.arr"");

        final Quux144 quux = (Quux144) create.evaluate(jc);
        Assert.assertNotNull(""quux is null"", quux);

        Object o = assignArray.evaluate(jc);
        Assert.assertEquals(""Result is not a string array"", String[].class, o.getClass());
        o = checkArray.evaluate(jc);
        Assert.assertEquals(""The array elements are equal"", Arrays.asList(""hello"", ""world""), Arrays.asList((String[]) o));

        assignArray = jexl.createExpression(""quux.arr = null"");
        o = assignArray.evaluate(jc);
        Assert.assertNull(""Result is not null"", o);
        o = checkArray.evaluate(jc);
        Assert.assertNull(""Result is not null"", o);

        assignArray = jexl.createExpression(""quux.arr = [ ]"");
        o = assignArray.evaluate(jc);
        Assert.assertNotNull(""Result is null"", o);
        o = checkArray.evaluate(jc);
        Assert.assertEquals(""The array elements are not equal"", Collections.emptyList(), Arrays.asList((String[]) o));
        Assert.assertEquals(""The array size is not zero"", 0, ((String[]) o).length);

        try {
            assignArray = jexl.createExpression(""quux.arr2 = [ ]"");
            o = assignArray.evaluate(jc);
            Assert.fail(""The arr2 property shouldn't be set due to its ambiguity (overloaded setters with different types)."");
        } catch (final JexlException.Property e) {
        }
        Assert.assertNull(""The arr2 property value should remain as null, not an empty array."", quux.arr2);
    }",Issues100Test::test144a_oe,"@Override
    public Object evaluate(final JexlContext context) {
        return execute(context);
    }",
commons-jexl3_135,"@Test
    public void testForEachBreakInsideFunction_oe() throws Exception {
        try {
            final JexlScript e = JEXL.createScript(""for (i : 1..2) {  y = function() { break; } }"");
            Assert.fail(""break is out of loop!"");
        } catch (final JexlException.Parsing xparse) {
            final String str = xparse.detailedMessage();
            Assert.assertTrue(str.contains(""break""));
        }
    }",DoWhileTest::testForEachBreakInsideFunction_oe,"public Boolean contains(final Object container, final Object value) {
        if (value == null && container == null) {
            //if both are null L == R
            return true;
        }
        if (value == null || container == null) {
            // we know both aren't null, therefore L != R
            return false;
        }
        // use arithmetic / pattern matching ?
        if (container instanceof java.util.regex.Pattern) {
            return ((java.util.regex.Pattern) container).matcher(value.toString()).matches();
        }
        if (container instanceof CharSequence) {
            return value.toString().matches(container.toString());
        }
        // try contains on map key
        if (container instanceof Map<?, ?>) {
            if (value instanceof Map<?, ?>) {
                return ((Map<?, ?>) container).keySet().containsAll(((Map<?, ?>) value).keySet());
            }
            return ((Map<?, ?>) container).containsKey(value);
        }
        // try contains on collection
        if (container instanceof Collection<?>) {
            if (value instanceof Collection<?>) {
                return ((Collection<?>) container).containsAll((Collection<?>) value);
            }
            // left in right ? <=> right.contains(left) ?
            return ((Collection<?>) container).contains(value);
        }
        return null;
    }","/**
     * Test if left contains right (right matches/in left).
     * <p>Beware that this method arguments are the opposite of the operator arguments.
     * 'x in y' means 'y contains x'.</p>
     *
     * @param container the container
     * @param value the value
     * @return test result or null if there is no arithmetic solution
     */"
commons-jexl3_136,"@Test
    public void testForEachContinueInsideFunction_oe() throws Exception {
        try {
            final JexlScript e = JEXL.createScript(""for (i : 1..2) {  y = function() { continue; } }"");
            Assert.fail(""continue is out of loop!"");
        } catch (final JexlException.Parsing xparse) {
            final String str = xparse.detailedMessage();
            Assert.assertTrue(str.contains(""continue""));
        }
    }",DoWhileTest::testForEachContinueInsideFunction_oe,"public Boolean contains(final Object container, final Object value) {
        if (value == null && container == null) {
            //if both are null L == R
            return true;
        }
        if (value == null || container == null) {
            // we know both aren't null, therefore L != R
            return false;
        }
        // use arithmetic / pattern matching ?
        if (container instanceof java.util.regex.Pattern) {
            return ((java.util.regex.Pattern) container).matcher(value.toString()).matches();
        }
        if (container instanceof CharSequence) {
            return value.toString().matches(container.toString());
        }
        // try contains on map key
        if (container instanceof Map<?, ?>) {
            if (value instanceof Map<?, ?>) {
                return ((Map<?, ?>) container).keySet().containsAll(((Map<?, ?>) value).keySet());
            }
            return ((Map<?, ?>) container).containsKey(value);
        }
        // try contains on collection
        if (container instanceof Collection<?>) {
            if (value instanceof Collection<?>) {
                return ((Collection<?>) container).containsAll((Collection<?>) value);
            }
            // left in right ? <=> right.contains(left) ?
            return ((Collection<?>) container).contains(value);
        }
        return null;
    }","/**
     * Test if left contains right (right matches/in left).
     * <p>Beware that this method arguments are the opposite of the operator arguments.
     * 'x in y' means 'y contains x'.</p>
     *
     * @param container the container
     * @param value the value
     * @return test result or null if there is no arithmetic solution
     */"
commons-jexl3_143,"@Test
    public void testSafeAnt_oe() throws Exception {
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        ctxt.set(""x.y.z"", 42);
        JexlScript script;
        Object result;

        script = JEXL.createScript(""x.y.z"");
        result = script.execute(ctxt);
        Assert.assertEquals(42, result);
        Assert.assertEquals(42, ctxt.get(""x.y.z""));

        options.setAntish(false);
        try {
            result = script.execute(ctxt);
            Assert.fail(""antish var shall not be resolved"");
        } catch(final JexlException.Variable xvar) {
            Assert.assertEquals(""x"", xvar.getVariable());
        } catch(final JexlException xother) {
            Assert.assertNotNull(xother);
        } finally {
            options.setAntish(true);
        }

        result = null;
        script = JEXL.createScript(""x?.y?.z"");
        result = script.execute(ctxt);
        Assert.assertNull(result);// safe navigation,null result = null;
        script = JEXL.createScript(""x?.y?.z = 3"");
        try {
             result = script.execute(ctxt);
             Assert.fail(""not antish assign"");
        } catch(final JexlException xjexl) {
            Assert.assertNull(result);
        }

        result = null;
        script = JEXL.createScript(""x.y?.z"");
        try {
             result = script.execute(ctxt);
             Assert.fail(""x not defined"");
        } catch(final JexlException xjexl) {
            Assert.assertNull(result);
        }

        result = null;
        script = JEXL.createScript(""x.y?.z = 3"");
        try {
             result = script.execute(ctxt);
             Assert.fail(""not antish assign"");
        } catch(final JexlException xjexl) {
            Assert.assertNull(result);
        }

        result = null;
        script = JEXL.createScript(""x.`'y'`.z = 3"");
        try {
             result = script.execute(ctxt);
             Assert.fail(""not antish assign"");
        } catch(final JexlException xjexl) {
            Assert.assertNull(result);
        }
    }",AntishCallTest::testSafeAnt_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }

@Override
        public Object get(final String name) {
            return null;
        }

public String getVariable() {
            return getDetail();
        }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */



/**
         * @return the variable name
         */"
commons-jexl3_153,"@Test
    public void test90_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        final String[] fexprs = {
            ""a=3 b=4"",
            ""while(a) while(a)"",
            ""1 2"",
            ""if (true) 2; 3 {}"",
            ""while (x) 1 if (y) 2 3""
        };
        for (final String fexpr : fexprs) {
            try {
                jexl.createScript(fexpr);
                Assert.fail(fexpr + "": Should have failed in parse"");
            } catch (final JexlException xany) {
            }
        }
        final String[] exprs = {
            ""if (x) {1} if (y) {2}"",
            ""if (x) 1 if (y) 2"",
            ""while (x) 1 if (y) 2 else 3"",
            ""for(z : [3, 4, 5]) { z } y ? 2 : 1"",
            ""for(z : [3, 4, 5]) { z } if (y) 2 else 1""
        };
        ctxt.set(""x"", Boolean.FALSE);
        ctxt.set(""y"", Boolean.TRUE);
        for (final String expr : exprs) {
            final JexlScript s = jexl.createScript(expr);
            Assert.assertEquals(Integer.valueOf(2), s.execute(ctxt));
        }
        debuggerCheck(jexl);
    }",IssuesTest::test90_oe,"public final JexlScript createScript(final JexlInfo info, final String source, final String... names) {
        return createScript(null, info, source, names);
    }","/**
     * Creates a JexlScript from a String containing valid JEXL syntax.
     * This method parses the script and validates the syntax.
     *
     * @param info   An info structure to carry debugging information if needed
     * @param source A string containing valid JEXL syntax
     * @param names  The script parameter names used during parsing; a corresponding array of arguments containing
     * values should be used during evaluation
     * @return A {@link JexlScript} which can be executed using a {@link JexlContext}
     * @throws JexlException if there is a problem parsing the script
     */"
commons-jexl3_165,"@Test
    public void testRejectLocal_oe() throws Exception {
        final JexlContext jc = new MapContext();
        JexlScript assign = JEXL.createScript(""var quux = null; quux.froboz.value = 10"");
        try {
            final Object o = assign.execute(jc);
            Assert.fail(""quux is local and null, should fail"");
        } catch (final JexlException xjexl) {
            final String x = xjexl.toString();
            final String y = x;
        }
        assign = JEXL.createScript(""quux.froboz.value = 10"");
        final Object o = assign.execute(jc);
        Assert.assertEquals(10, o);
    }",AssignTest::testRejectLocal_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_259,"@Test
    public void testObjectContext_oe() throws Exception {
        final JexlEngine jexl = new JexlBuilder().strict(true).silent(false).create();
        final Vat vat = new Vat(18.6);
        final ObjectContext<Vat> ctxt = new ObjectContext<Vat>(jexl, vat);
        Assert.assertEquals(18.6d, (Double) ctxt.get(""VAT""), 0.0001d);
        ctxt.set(""VAT"", 20.0d);
        Assert.assertEquals(20.0d, (Double) ctxt.get(""VAT""), 0.0001d);

        try {
            ctxt.get(""vat"");
            Assert.fail(""should have failed"");
        } catch(final JexlException.Property xprop) {
        }

        try {
            ctxt.set(""vat"", 33.0d);
            Assert.fail(""should have failed"");
        } catch(final JexlException.Property xprop) {
        }
    }",ContextNamespaceTest::testObjectContext_oe,"@Override
    public Object get(final String name) {
        final JexlPropertyGet jget = jexl.getUberspect().getPropertyGet(object, name);
        if (jget != null) {
            try {
                return jget.invoke(object);
            } catch (final Exception xany) {
                if (jexl.isStrict()) {
                    throw new JexlException.Property(null, name, true, xany);
                }
            }
        }
        return null;
    }",
commons-jexl3_271,"@Test
    public void testVarStmt_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
            Assert.assertEquals(42, r);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
            Assert.fail(""should have thrown"");
        } catch (final JexlException.Variable xjexl) {
            Assert.assertNull(r);
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
            Assert.assertNull(r);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
            Assert.assertEquals(42, r);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
        }
        Assert.assertTrue(options.isStrict());
        e = JEXL.createScript(""@scale(5) 42;"");
        r = e.execute(jc);
        Assert.assertEquals(42, r);
        Assert.assertTrue(options.isStrict());
        Assert.assertEquals(5, options.getMathScale());
    }",AnnotationTest::testVarStmt_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }

public boolean isStrict() {
        return isSet(STRICT, flags);
    }

public int getMathScale() {
        return mathScale;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */

/**
     * Checks whether the engine considers unknown variables, methods and
     * constructors as errors during evaluation.
     * @return true if strict, false otherwise
     */

/**
     * The BigDecimal scale used for comparison and coercion operations.
     * @return the scale
     */"
commons-jexl3_280,"@Test
    public void testWrappedEx_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final JexlExpression e = jexl.createExpression(""npe()"");
        final JexlContext jc = new ObjectContext<ThrowNPE>(jexl, new ThrowNPE());
        try {
            e.evaluate(jc);
            Assert.fail(""Should have thrown NPE"");
        } catch (final JexlException xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
        }
    }",ExceptionTest::testWrappedEx_oe,"@Override
    public Object evaluate(final JexlContext context) {
        return execute(context);
    }",
commons-jexl3_281,"@Test
    public void testWrappedExmore_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
            Assert.fail(""Should have thrown JexlException.Property"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertNull(xth);
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
            Assert.fail(""Should have thrown JexlException.Property"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertNull(xth);
        }

        final boolean b = (Boolean) jexl.getProperty(npe, ""fail"");
        Assert.assertFalse(b);
        try {
            jexl.setProperty(npe, ""fail"", false);
            jexl.setProperty(npe, ""fail"", true);
            Assert.fail(""Should have thrown JexlException.Property"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
        }
        try {
            jexl.getProperty(npe, ""fail"");
            Assert.fail(""Should have thrown JexlException.Property"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
        }

        try {
            jexl.invokeMethod(npe, ""foo"", 42);
            Assert.fail(""Should have thrown JexlException.Method"");
        } catch (final JexlException.Method xany) {
            final Throwable xth = xany.getCause();
            Assert.assertNull(xth);
        }
        try {
            jexl.invokeMethod(npe, ""npe"");
            Assert.fail(""Should have thrown NullPointerException"");
        } catch (final JexlException.Method xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
        }
    }",ExceptionTest::testWrappedExmore_oe,"@Override
    public Object invokeMethod(final Object obj, final String meth, final Object... args) {
        JexlException xjexl = null;
        Object result = null;
        final JexlInfo info = debug ? createInfo() : null;
        try {
            JexlMethod method = uberspect.getMethod(obj, meth, args);
            if (method == null && arithmetic.narrowArguments(args)) {
                method = uberspect.getMethod(obj, meth, args);
            }
            if (method != null) {
                result = method.invoke(obj, args);
            } else {
                xjexl = new JexlException.Method(info, meth, args);
            }
        } catch (final JexlException xany) {
            xjexl = xany;
        } catch (final Exception xany) {
            xjexl = new JexlException.Method(info, meth, args, xany);
        }
        if (xjexl != null) {
            if (!silent) {
                throw xjexl.clean();
            }
            logger.warn(xjexl.getMessage(), xjexl.getCause());
            result = null;
        }
        return result;
    }

public String getProperty() {
            return getDetail();
        }

@Override
    public void setProperty(final Object bean, final String expr, final Object value) {
        setProperty(null, bean, expr, value);
    }","

/**
         * @return the property name
         */"
