id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jexl_40_3,"    @Test
    public void test290a_3_oe() throws Exception {
        Object result;
        JexlScript script;
        final String[] srcs = new String[]{
            ""(x)->{ x.nothing().toString() }"",
            ""(x)->{ x.toString().nothing() }"",
            ""(x)->{ x.nothing().nothing() }"",
        };
        for (final boolean safe : new boolean[]{true, false}) {
            final JexlEngine jexl = new JexlBuilder().safe(safe).strict(true).create();
            for (final String src : srcs) {
                script = jexl.createScript(src);
                try {
                    result = script.execute(null, ""abc"");
                    if (!safe) {
                    } else {
                    }
                } catch (final JexlException.Method xmethod) {
                    if (safe) {
                        Assert.fail(src + "", should not have thrown "" + xmethod);
    }
    }
    }
    }
    }",Issues200Test::test290a_3_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_48_2,"    @Test
    public void test106_2_oe() throws Exception {
        final JexlEvalContext context = new JexlEvalContext();
        final JexlOptions options = context.getEngineOptions();
        options.setStrict(true);
        options.setStrictArithmetic(true);
        context.set(""a"", new BigDecimal(1));
        context.set(""b"", new BigDecimal(3));
        final JexlEngine jexl = new Engine();
        try {
            final Object value = jexl.createExpression(""a / b"").evaluate(context);
        } catch (final JexlException xjexl) {
            Assert.fail(""should not occur"");
    }
    }",Issues100Test::test106_2_oe,org.apache.commons.jexl3.JxltEngine.Expression,evaluate(JexlContext context),"/**
         * Evaluates this expression.
         *
         * <p>If the underlying JEXL engine is silent, errors will be logged through its logger as warning.</p>
         *
         * @param context the variable context
         * @return the result of this expression evaluation or null if an error occurs and the {@link JexlEngine} is
         * running in silent mode
         * @throws Exception if an error occurs and the {@link JexlEngine}
         * is not silent
         */",Object evaluate(JexlContext context);
jexl_126_2,"    @Test
    public void testTemplateOutOfScope_2_oe() throws Exception {
        final JexlOptions opts = new JexlOptions();
        opts.setCancellable(false);
        opts.setStrict(false);
        opts.setLexical(false);
        opts.setLexicalShade(false);
        opts.setSharedInstance(true);
        final JexlContext ctxt = new PragmaticContext(opts);
        final String src = ""$$if (false) { var tab = 42; }\n""
                + ""${tab}"";
        JxltEngine.Template tmplt;
        final JexlFeatures features = BUILDER.features();
        try {
            tmplt = JXLT.createTemplate(""$$"", new StringReader(src));
        } catch (final JexlException xparse) {
            if (features != null && features.isLexicalShade()) {
                return;
            }
            throw xparse;
        }
        final Writer strw = new StringWriter();
        opts.setSafe(true);
        try {
            tmplt.evaluate(ctxt, strw);
        } catch (final JexlException.Variable xvar) {
            Assert.fail(""safe should prevent local shade"");
    }
    }",JXLTTest::testTemplateOutOfScope_2_oe,org.apache.commons.jexl3.JxltEngine.Template,"void evaluate(JexlContext context, Writer writer)","/**
         * Evaluates this template.
         *
         * @param context the context to use during evaluation
         * @param writer the writer to use for output
         */","void evaluate(JexlContext context, Writer writer);"
jexl_145_2,"    @Test
    public void test48_2_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final JexlEvalContext jc = new JexlEvalContext();
        final JexlOptions options = jc.getEngineOptions();
        options.setStrict(true);
        options.setSilent(false);
        try {
            final String jexlExp = ""(foo.getInner().foo() eq true) and (foo.getInner().goo() = (foo.getInner().goo()+1-1))"";
            final JexlExpression e = jexl.createExpression(jexlExp);
            jc.set(""foo"", new Foo());
            /* Object o = */ e.evaluate(jc);
        } catch (final JexlException.Assignment xparse) {
            final String dbg = xparse.toString();
        } catch (final JexlException xjexl) {
            Assert.fail(""Should have thrown a parse exception"");
    }
    }",IssuesTest::test48_2_oe,org.apache.commons.jexl3.JexlEngine.EmptyContext,"void set(final String name, final Object value)",,"@Override
        public void set(final String name, final Object value) {
            throw new UnsupportedOperationException(""Not supported in void context."");
        }"
jexl_166_1,"    @Test
    public void testNoSideEffectsGlobal_1_oe() throws Exception {
        final JexlFeatures f = new JexlFeatures().sideEffectGlobal(false);
        final String[] scripts = new String[]{
            ""x = 1"",
            ""x.y = 1"",
            ""x().y = 1"",
            ""x += 1"",
            ""x.y += 1"",
            ""x().y += 1"",
            ""x -= 1"",
            ""x *= 1"",
            ""x /= 1"",
            ""x ^= 1"",
            ""x &= 1"",
            ""x |= 1"",
            ""4 + (x.y = 1)"",
            ""if (true) x.y.z = 4""
        };
        checkFeature(f, scripts);
        for(final String str : scripts) {
            try {
                final JexlScript e = jexl.createScript(""var x = foo(); "" + str);
            } catch (final JexlException.Feature xfeature) {
                Assert.fail(str + "" :: should not fail parse: "" + xfeature.getMessage());
    }
    }
    }",FeaturesTest::testNoSideEffectsGlobal_1_oe,org.apache.commons.jexl3.JexlException,getMessage(),"/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */","@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }"
jexl_270_2,"    @Test
    public void testVarStmt_2_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
    }
    }",AnnotationTest::testVarStmt_2_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_6,"    @Test
    public void testVarStmt_6_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
    }
    }",AnnotationTest::testVarStmt_6_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_8,"    @Test
    public void testVarStmt_8_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
    }
    }",AnnotationTest::testVarStmt_8_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_279_5,"    @Test
    public void testEx_5_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e * 6"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(false);
        try {
            /* Object o = */ e.evaluate(ctxt);

        } catch (final JexlException xjexl) {
            Assert.fail(""c.e in expr should not throw"");
    }
    }",ExceptionTest::testEx_5_oe,org.apache.commons.jexl3.JexlOptions,void setStrictArithmetic(final boolean stricta),"/**
     * Sets the strict arithmetic flag.
     * @param stricta true or false
     */","public void setStrictArithmetic(final boolean stricta) {
        this.strictArithmetic = stricta;
    }"
jexl_280_3,"    @Test
    public void testExVar_3_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlScript e = jexl.createScript(""(x)->{ x * 6 }"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        options.setStrictArithmetic(true);
        try {
            /* Object o = */ e.execute(ctxt);
        } catch (final JexlException xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(false);
        try {
            final Object o = e.execute(ctxt, (Object) null);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""arithmetic allows null operands, should not throw"");
    }
    }",ExceptionTest::testExVar_3_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_1,"    @Test
    public void testTimeout_1_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_1_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_4,"    @Test
    public void testTimeout_4_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_4_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_7,"    @Test
    public void testTimeout_7_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_7_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_9,"    @Test
    public void testTimeout_9_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_9_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_11,"    @Test
    public void testTimeout_11_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }
        script = JEXL.createScript(""@timeout(1000) {sleep(100); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_11_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
